date,revenue,purchases,unique_streams,unique_customers,total_views,country
2018-10-27,0.0,0,0,0,0,Singapore
2018-10-28,0.0,0,0,0,0,Singapore
2018-10-29,0.0,0,0,0,0,Singapore
2018-10-30,0.0,0,0,0,0,Singapore
2018-10-31,0.0,0,0,0,0,Singapore
2018-11-01,0.0,0,0,0,0,Singapore
2018-11-02,0.0,0,0,0,0,Singapore
2018-11-03,0.0,0,0,0,0,Singapore
2018-11-04,0.0,0,0,0,0,Singapore
2018-11-05,0.0,0,0,0,0,Singapore
2018-11-06,0.0,0,0,0,0,Singapore
2018-11-07,0.0,0,0,0,0,Singapore
2018-11-08,0.0,0,0,0,0,Singapore
2018-11-09,0.0,0,0,0,0,Singapore
2018-11-10,0.0,0,0,0,0,Singapore
2018-11-11,0.0,0,0,0,0,Singapore
2018-11-12,0.0,0,0,0,0,Singapore
2018-11-13,0.0,0,0,0,0,Singapore
2018-11-14,0.0,0,0,0,0,Singapore
2018-11-15,0.0,0,0,0,0,Singapore
2018-11-16,0.0,0,0,0,0,Singapore
2018-11-17,0.0,0,0,0,0,Singapore
2018-11-18,0.0,0,0,0,0,Singapore
2018-11-19,0.0,0,0,0,0,Singapore
2018-11-20,0.0,0,0,0,0,Singapore
2018-11-21,0.0,0,0,0,0,Singapore
2018-11-22,0.0,0,0,0,0,Singapore
2018-11-23,0.0,0,0,0,0,Singapore
2018-11-24,0.0,0,0,0,0,Singapore
2018-11-25,0.0,0,0,0,0,Singapore
2018-11-26,0.0,0,0,0,0,Singapore
2018-11-27,0.0,0,0,0,0,Singapore
2018-11-28,0.0,0,0,0,0,Singapore
2018-11-29,0.0,0,0,0,0,Singapore
2018-11-30,0.0,0,0,0,0,Singapore
2018-12-01,0.0,0,0,0,0,Singapore
2018-12-02,0.0,0,0,0,0,Singapore
2018-12-03,0.0,0,0,0,0,Singapore
2018-12-04,0.0,0,0,0,0,Singapore
2018-12-05,0.0,0,0,0,0,Singapore
2018-12-06,0.0,0,0,0,0,Singapore
2018-12-07,0.0,0,0,0,0,Singapore
2018-12-08,0.0,0,0,0,0,Singapore
2018-12-09,0.0,0,0,0,0,Singapore
2018-12-10,0.0,0,0,0,0,Singapore
2018-12-11,0.0,0,0,0,0,Singapore
2018-12-12,0.0,0,0,0,0,Singapore
2018-12-13,0.0,0,0,0,0,Singapore
2018-12-14,0.0,0,0,0,0,Singapore
2018-12-15,0.0,0,0,0,0,Singapore
2018-12-16,0.0,0,0,0,0,Singapore
2018-12-17,0.0,0,0,0,0,Singapore
2018-12-18,0.0,0,0,0,0,Singapore
2018-12-19,0.0,0,0,0,0,Singapore
2018-12-20,0.0,0,0,0,0,Singapore
2018-12-21,0.0,0,0,0,0,Singapore
2018-12-22,0.0,0,0,0,0,Singapore
2018-12-23,0.0,0,0,0,0,Singapore
2018-12-24,0.0,0,0,0,0,Singapore
2018-12-25,0.0,0,0,0,0,Singapore
2018-12-26,0.0,0,0,0,0,Singapore
2018-12-27,0.0,0,0,0,0,Singapore
2018-12-28,0.0,0,0,0,0,Singapore
2018-12-29,0.0,0,0,0,0,Singapore
2018-12-30,0.0,0,0,0,0,Singapore
2018-12-31,0.0,0,0,0,0,Singapore
2019-01-01,0.0,0,0,0,0,Singapore
2019-01-02,0.0,0,0,0,0,Singapore
2019-01-03,0.0,0,0,0,0,Singapore
2019-01-04,0.0,0,0,0,0,Singapore
2019-01-05,0.0,0,0,0,0,Singapore
2019-01-06,0.0,0,0,0,0,Singapore
2019-01-07,0.0,0,0,0,0,Singapore
2019-01-08,0.0,0,0,0,0,Singapore
2019-01-09,0.0,0,0,0,0,Singapore
2019-01-10,0.0,0,0,0,0,Singapore
2019-01-11,0.0,0,0,0,0,Singapore
2019-01-12,0.0,0,0,0,0,Singapore
2019-01-13,0.0,0,0,0,0,Singapore
2019-01-14,0.0,0,0,0,0,Singapore
2019-01-15,0.0,0,0,0,0,Singapore
2019-01-16,0.0,0,0,0,0,Singapore
2019-01-17,0.0,0,0,0,0,Singapore
2019-01-18,0.0,0,0,0,0,Singapore
2019-01-19,0.0,0,0,0,0,Singapore
2019-01-20,0.0,0,0,0,0,Singapore
2019-01-21,0.0,0,0,0,0,Singapore
2019-01-22,263.34,1,56,1,562,Singapore
2019-01-23,0.0,0,0,0,0,Singapore
2019-01-24,0.0,0,0,0,0,Singapore
2019-01-25,0.0,0,0,0,0,Singapore
2019-01-26,0.0,0,0,0,0,Singapore
2019-01-27,0.0,0,0,0,0,Singapore
2019-01-28,0.0,0,0,0,0,Singapore
2019-01-29,0.0,0,0,0,0,Singapore
2019-01-30,0.0,0,0,0,0,Singapore
2019-01-31,0.0,0,0,0,0,Singapore
2019-02-01,0.0,0,0,0,0,Singapore
2019-02-02,0.0,0,0,0,0,Singapore
2019-02-03,0.0,0,0,0,0,Singapore
2019-02-04,0.0,0,0,0,0,Singapore
2019-02-05,0.0,0,0,0,0,Singapore
2019-02-06,0.0,0,0,0,0,Singapore
2019-02-07,0.0,0,0,0,0,Singapore
2019-02-08,0.0,0,0,0,0,Singapore
2019-02-09,0.0,0,0,0,0,Singapore
2019-02-10,0.0,0,0,0,0,Singapore
2019-02-11,0.0,0,0,0,0,Singapore
2019-02-12,0.0,0,0,0,0,Singapore
2019-02-13,0.0,0,0,0,0,Singapore
2019-02-14,0.0,0,0,0,0,Singapore
2019-02-15,0.0,0,0,0,0,Singapore
2019-02-16,0.0,0,0,0,0,Singapore
2019-02-17,0.0,0,0,0,0,Singapore
2019-02-18,0.0,0,0,0,0,Singapore
2019-02-19,0.0,0,0,0,0,Singapore
2019-02-20,0.0,0,0,0,0,Singapore
2019-02-21,0.0,0,0,0,0,Singapore
2019-02-22,0.0,0,0,0,0,Singapore
2019-02-23,0.0,0,0,0,0,Singapore
2019-02-24,0.0,0,0,0,0,Singapore
2019-02-25,0.0,0,0,0,0,Singapore
2019-02-26,0.0,0,0,0,0,Singapore
2019-02-27,0.0,0,0,0,0,Singapore
2019-02-28,0.0,0,0,0,0,Singapore
2019-03-01,0.0,0,0,0,0,Singapore
2019-03-02,0.0,0,0,0,0,Singapore
2019-03-03,0.0,0,0,0,0,Singapore
2019-03-04,0.0,0,0,0,0,Singapore
2019-03-05,0.0,0,0,0,0,Singapore
2019-03-06,0.0,0,0,0,0,Singapore
2019-03-07,0.0,0,0,0,0,Singapore
2019-03-08,0.0,0,0,0,0,Singapore
2019-03-09,0.0,0,0,0,0,Singapore
2019-03-10,0.0,0,0,0,0,Singapore
2019-03-11,0.0,0,0,0,0,Singapore
2019-03-12,0.0,0,0,0,0,Singapore
2019-03-13,0.0,0,0,0,0,Singapore
2019-03-14,0.0,0,0,0,0,Singapore
2019-03-15,0.0,0,0,0,0,Singapore
2019-03-16,0.0,0,0,0,0,Singapore
2019-03-17,0.0,0,0,0,0,Singapore
2019-03-18,0.0,0,0,0,0,Singapore
2019-03-19,0.0,0,0,0,0,Singapore
2019-03-20,0.0,0,0,0,0,Singapore
2019-03-21,0.0,0,0,0,0,Singapore
2019-03-22,0.0,0,0,0,0,Singapore
2019-03-23,0.0,0,0,0,0,Singapore
2019-03-24,0.0,0,0,0,0,Singapore
2019-03-25,0.0,0,0,0,0,Singapore
2019-03-26,0.0,0,0,0,0,Singapore
2019-03-27,0.0,0,0,0,0,Singapore
2019-03-28,0.0,0,0,0,0,Singapore
2019-03-29,0.0,0,0,0,0,Singapore
2019-03-30,0.0,0,0,0,0,Singapore
2019-03-31,0.0,0,0,0,0,Singapore
2019-04-01,12181.68,4,1,1,14,Singapore
2019-04-02,127.93,1,52,1,539,Singapore
2019-04-03,0.0,0,0,0,0,Singapore
2019-04-04,0.0,0,0,0,0,Singapore
2019-04-05,0.0,0,0,0,0,Singapore
2019-04-06,0.0,0,0,0,0,Singapore
2019-04-07,0.0,0,0,0,0,Singapore
2019-04-08,0.0,0,0,0,0,Singapore
2019-04-09,0.0,0,0,0,0,Singapore
2019-04-10,0.0,0,0,0,0,Singapore
2019-04-11,0.0,0,0,0,0,Singapore
2019-04-12,0.0,0,0,0,0,Singapore
2019-04-13,0.0,0,0,0,0,Singapore
2019-04-14,0.0,0,0,0,0,Singapore
2019-04-15,0.0,0,0,0,0,Singapore
2019-04-16,0.0,0,0,0,0,Singapore
2019-04-17,0.0,0,0,0,0,Singapore
2019-04-18,0.0,0,0,0,0,Singapore
2019-04-19,0.0,0,0,0,0,Singapore
2019-04-20,0.0,0,0,0,0,Singapore
2019-04-21,0.0,0,0,0,0,Singapore
2019-04-22,0.0,0,0,0,0,Singapore
2019-04-23,0.0,0,0,0,0,Singapore
2019-04-24,0.0,0,0,0,0,Singapore
2019-04-25,0.0,0,0,0,0,Singapore
2019-04-26,0.0,0,0,0,0,Singapore
2019-04-27,0.0,0,0,0,0,Singapore
2019-04-28,0.0,0,0,0,0,Singapore
2019-04-29,0.0,0,0,0,0,Singapore
2019-04-30,0.0,0,0,0,0,Singapore
2019-05-01,0.0,0,0,0,0,Singapore
2019-05-02,0.0,0,0,0,0,Singapore
2019-05-03,0.0,0,0,0,0,Singapore
2019-05-04,0.0,0,0,0,0,Singapore
2019-05-05,0.0,0,0,0,0,Singapore
2019-05-06,0.0,0,0,0,0,Singapore
2019-05-07,0.0,0,0,0,0,Singapore
2019-05-08,0.0,0,0,0,0,Singapore
2019-05-09,0.0,0,0,0,0,Singapore
2019-05-10,0.0,0,0,0,0,Singapore
2019-05-11,0.0,0,0,0,0,Singapore
2019-05-12,0.0,0,0,0,0,Singapore
2019-05-13,0.0,0,0,0,0,Singapore
2019-05-14,0.0,0,0,0,0,Singapore
2019-05-15,0.0,0,0,0,0,Singapore
2019-05-16,0.0,0,0,0,0,Singapore
2019-05-17,0.0,0,0,0,0,Singapore
2019-05-18,0.0,0,0,0,0,Singapore
2019-05-19,0.0,0,0,0,0,Singapore
2019-05-20,0.0,0,0,0,0,Singapore
2019-05-21,0.0,0,0,0,0,Singapore
2019-05-22,0.0,0,0,0,0,Singapore
2019-05-23,0.0,0,0,0,0,Singapore
2019-05-24,0.0,0,0,0,0,Singapore
2019-05-25,0.0,0,0,0,0,Singapore
2019-05-26,0.0,0,0,0,0,Singapore
2019-05-27,0.0,0,0,0,0,Singapore
2019-05-28,0.0,0,0,0,0,Singapore
2019-05-29,0.0,0,0,0,0,Singapore
2019-05-30,0.0,0,0,0,0,Singapore
2019-05-31,0.0,0,0,0,0,Singapore
2019-06-01,0.0,0,0,0,0,Singapore
2019-06-02,0.0,0,0,0,0,Singapore
2019-06-03,0.0,0,0,0,0,Singapore
2019-06-04,0.0,0,0,0,0,Singapore
2019-06-05,0.0,0,0,0,0,Singapore
2019-06-06,0.0,0,0,0,0,Singapore
2019-06-07,0.0,0,0,0,0,Singapore
2019-06-08,0.0,0,0,0,0,Singapore
2019-06-09,0.0,0,0,0,0,Singapore
2019-06-10,0.0,0,0,0,0,Singapore
2019-06-11,0.0,0,0,0,0,Singapore
2019-06-12,0.0,0,0,0,0,Singapore
2019-06-13,0.0,0,0,0,0,Singapore
2019-06-14,0.0,0,0,0,0,Singapore
2019-06-15,0.0,0,0,0,0,Singapore
2019-06-16,0.0,0,0,0,0,Singapore
2019-06-17,0.0,0,0,0,0,Singapore
2019-06-18,0.0,0,0,0,0,Singapore
2019-06-19,0.0,0,0,0,0,Singapore
2019-06-20,0.0,0,0,0,0,Singapore
2019-06-21,0.0,0,0,0,0,Singapore
2019-06-22,0.0,0,0,0,0,Singapore
2019-06-23,0.0,0,0,0,0,Singapore
2019-06-24,0.0,0,0,0,0,Singapore
2019-06-25,0.0,0,0,0,0,Singapore
2019-06-26,0.0,0,0,0,0,Singapore
2019-06-27,0.0,0,0,0,0,Singapore
2019-06-28,0.0,0,0,0,0,Singapore
2019-06-29,0.0,0,0,0,0,Singapore
2019-06-30,0.0,0,0,0,0,Singapore
2019-07-01,0.0,0,0,0,0,Singapore
2019-07-02,0.0,0,0,0,0,Singapore
2019-07-03,0.0,0,0,0,0,Singapore
2019-07-04,0.0,0,0,0,0,Singapore
2019-07-05,0.0,0,0,0,0,Singapore
2019-07-06,0.0,0,0,0,0,Singapore
2019-07-07,0.0,0,0,0,0,Singapore
2019-07-08,0.0,0,0,0,0,Singapore
2019-07-09,0.0,0,0,0,0,Singapore
2019-07-10,0.0,0,0,0,0,Singapore
2019-07-11,0.0,0,0,0,0,Singapore
2019-07-12,0.0,0,0,0,0,Singapore
2019-07-13,0.0,0,0,0,0,Singapore
2019-07-14,0.0,0,0,0,0,Singapore
2019-07-15,230.46,1,75,1,817,Singapore
2017-11-29,49.33,2,22,1,240,Netherlands
2017-11-30,0.0,0,0,0,0,Netherlands
2017-12-01,77.52,1,22,1,195,Netherlands
2017-12-02,0.0,0,0,0,0,Netherlands
2017-12-03,0.0,0,0,0,0,Netherlands
2017-12-04,0.0,0,0,0,0,Netherlands
2017-12-05,104.15,1,51,1,51,Netherlands
2017-12-06,0.0,0,0,0,0,Netherlands
2017-12-07,0.0,0,0,0,0,Netherlands
2017-12-08,0.0,0,0,0,0,Netherlands
2017-12-09,0.0,0,0,0,0,Netherlands
2017-12-10,0.0,0,0,0,0,Netherlands
2017-12-11,0.0,0,0,0,0,Netherlands
2017-12-12,0.0,0,0,0,0,Netherlands
2017-12-13,37.25,1,7,1,76,Netherlands
2017-12-14,0.0,0,0,0,0,Netherlands
2017-12-15,116.01,1,52,1,634,Netherlands
2017-12-16,0.0,0,0,0,0,Netherlands
2017-12-17,0.0,0,0,0,0,Netherlands
2017-12-18,0.0,0,0,0,0,Netherlands
2017-12-19,0.0,0,0,0,0,Netherlands
2017-12-20,0.0,0,0,0,0,Netherlands
2017-12-21,0.0,0,0,0,0,Netherlands
2017-12-22,0.0,0,0,0,0,Netherlands
2017-12-23,0.0,0,0,0,0,Netherlands
2017-12-24,0.0,0,0,0,0,Netherlands
2017-12-25,0.0,0,0,0,0,Netherlands
2017-12-26,0.0,0,0,0,0,Netherlands
2017-12-27,0.0,0,0,0,0,Netherlands
2017-12-28,0.0,0,0,0,0,Netherlands
2017-12-29,0.0,0,0,0,0,Netherlands
2017-12-30,0.0,0,0,0,0,Netherlands
2017-12-31,0.0,0,0,0,0,Netherlands
2018-01-01,0.0,0,0,0,0,Netherlands
2018-01-02,0.0,0,0,0,0,Netherlands
2018-01-03,0.0,0,0,0,0,Netherlands
2018-01-04,0.0,0,0,0,0,Netherlands
2018-01-05,0.0,0,0,0,0,Netherlands
2018-01-06,0.0,0,0,0,0,Netherlands
2018-01-07,0.0,0,0,0,0,Netherlands
2018-01-08,15.64,1,2,1,7,Netherlands
2018-01-09,0.0,0,0,0,0,Netherlands
2018-01-10,0.0,0,0,0,0,Netherlands
2018-01-11,0.0,0,0,0,0,Netherlands
2018-01-12,47.15,2,8,2,85,Netherlands
2018-01-13,0.0,0,0,0,0,Netherlands
2018-01-14,0.0,0,0,0,0,Netherlands
2018-01-15,0.0,0,0,0,0,Netherlands
2018-01-16,0.0,0,0,0,0,Netherlands
2018-01-17,0.0,0,0,0,0,Netherlands
2018-01-18,0.0,0,0,0,0,Netherlands
2018-01-19,90.42,2,48,1,484,Netherlands
2018-01-20,0.0,0,0,0,0,Netherlands
2018-01-21,0.0,0,0,0,0,Netherlands
2018-01-22,0.0,0,0,0,0,Netherlands
2018-01-23,184.24,2,90,2,966,Netherlands
2018-01-24,0.0,0,0,0,0,Netherlands
2018-01-25,0.0,0,0,0,0,Netherlands
2018-01-26,0.0,0,0,0,0,Netherlands
2018-01-27,0.0,0,0,0,0,Netherlands
2018-01-28,0.0,0,0,0,0,Netherlands
2018-01-29,0.0,0,0,0,0,Netherlands
2018-01-30,0.0,0,0,0,0,Netherlands
2018-01-31,41.5,1,9,1,66,Netherlands
2018-02-01,0.0,0,0,0,0,Netherlands
2018-02-02,0.0,0,0,0,0,Netherlands
2018-02-03,0.0,0,0,0,0,Netherlands
2018-02-04,0.0,0,0,0,0,Netherlands
2018-02-05,0.0,0,0,0,0,Netherlands
2018-02-06,0.0,0,0,0,0,Netherlands
2018-02-07,0.0,0,0,0,0,Netherlands
2018-02-08,0.0,0,0,0,0,Netherlands
2018-02-09,0.0,0,0,0,0,Netherlands
2018-02-10,0.0,0,0,0,0,Netherlands
2018-02-11,0.0,0,0,0,0,Netherlands
2018-02-12,0.0,0,0,0,0,Netherlands
2018-02-13,0.0,0,0,0,0,Netherlands
2018-02-14,0.0,0,0,0,0,Netherlands
2018-02-15,1091.53,4,58,1,681,Netherlands
2018-02-16,0.0,0,0,0,0,Netherlands
2018-02-17,0.0,0,0,0,0,Netherlands
2018-02-18,0.0,0,0,0,0,Netherlands
2018-02-19,0.0,0,0,0,0,Netherlands
2018-02-20,0.0,0,0,0,0,Netherlands
2018-02-21,10.17,1,4,1,35,Netherlands
2018-02-22,0.0,0,0,0,0,Netherlands
2018-02-23,71.84,4,28,1,76,Netherlands
2018-02-24,0.0,0,0,0,0,Netherlands
2018-02-25,0.0,0,0,0,0,Netherlands
2018-02-26,2.1,1,1,1,4,Netherlands
2018-02-27,23.67,1,19,1,235,Netherlands
2018-02-28,0.0,0,0,0,0,Netherlands
2018-03-01,0.0,0,0,0,0,Netherlands
2018-03-02,0.0,0,0,0,0,Netherlands
2018-03-03,0.0,0,0,0,0,Netherlands
2018-03-04,0.0,0,0,0,0,Netherlands
2018-03-05,27.7,1,10,1,101,Netherlands
2018-03-06,0.0,0,0,0,0,Netherlands
2018-03-07,0.0,0,0,0,0,Netherlands
2018-03-08,69.55,1,24,1,261,Netherlands
2018-03-09,88.98,3,32,1,394,Netherlands
2018-03-10,0.0,0,0,0,0,Netherlands
2018-03-11,53.81,1,29,1,343,Netherlands
2018-03-12,1.65,1,1,1,24,Netherlands
2018-03-13,0.0,0,0,0,0,Netherlands
2018-03-14,0.0,0,0,0,0,Netherlands
2018-03-15,0.0,0,0,0,0,Netherlands
2018-03-16,0.0,0,0,0,0,Netherlands
2018-03-17,0.0,0,0,0,0,Netherlands
2018-03-18,26.7,1,7,1,56,Netherlands
2018-03-19,0.0,0,0,0,0,Netherlands
2018-03-20,0.0,0,0,0,0,Netherlands
2018-03-21,0.0,0,0,0,0,Netherlands
2018-03-22,33.94,1,7,1,59,Netherlands
2018-03-23,530.12,7,55,2,708,Netherlands
2018-03-24,0.0,0,0,0,0,Netherlands
2018-03-25,0.0,0,0,0,0,Netherlands
2018-03-26,0.0,0,0,0,0,Netherlands
2018-03-27,0.0,0,0,0,0,Netherlands
2018-03-28,0.0,0,0,0,0,Netherlands
2018-03-29,44.96,1,31,1,323,Netherlands
2018-03-30,0.0,0,0,0,0,Netherlands
2018-03-31,0.0,0,0,0,0,Netherlands
2018-04-01,0.0,0,0,0,0,Netherlands
2018-04-02,0.0,0,0,0,0,Netherlands
2018-04-03,0.0,0,0,0,0,Netherlands
2018-04-04,0.0,0,0,0,0,Netherlands
2018-04-05,34.4,1,13,1,136,Netherlands
2018-04-06,55.8,1,18,1,145,Netherlands
2018-04-07,0.0,0,0,0,0,Netherlands
2018-04-08,0.0,0,0,0,0,Netherlands
2018-04-09,0.0,0,0,0,0,Netherlands
2018-04-10,42.15,1,12,1,102,Netherlands
2018-04-11,0.0,0,0,0,0,Netherlands
2018-04-12,0.0,0,0,0,0,Netherlands
2018-04-13,71.0,1,27,1,258,Netherlands
2018-04-14,0.0,0,0,0,0,Netherlands
2018-04-15,32.79,1,9,1,68,Netherlands
2018-04-16,0.0,0,0,0,0,Netherlands
2018-04-17,60.74,1,20,1,152,Netherlands
2018-04-18,0.0,0,0,0,0,Netherlands
2018-04-19,45.75,2,15,1,66,Netherlands
2018-04-20,0.0,0,0,0,0,Netherlands
2018-04-21,0.0,0,0,0,0,Netherlands
2018-04-22,0.0,0,0,0,0,Netherlands
2018-04-23,0.0,0,0,0,0,Netherlands
2018-04-24,0.0,0,0,0,0,Netherlands
2018-04-25,0.0,0,0,0,0,Netherlands
2018-04-26,0.0,0,0,0,0,Netherlands
2018-04-27,371.91,1,37,1,289,Netherlands
2018-04-28,0.0,0,0,0,0,Netherlands
2018-04-29,19.95,1,4,1,28,Netherlands
2018-04-30,0.0,0,0,0,0,Netherlands
2018-05-01,0.0,0,0,0,0,Netherlands
2018-05-02,0.0,0,0,0,0,Netherlands
2018-05-03,243.52,3,87,1,1521,Netherlands
2018-05-04,0.0,0,0,0,0,Netherlands
2018-05-05,0.0,0,0,0,0,Netherlands
2018-05-06,0.0,0,0,0,0,Netherlands
2018-05-07,38.1,1,14,1,169,Netherlands
2018-05-08,0.0,0,0,0,0,Netherlands
2018-05-09,0.0,0,0,0,0,Netherlands
2018-05-10,0.0,0,0,0,0,Netherlands
2018-05-11,0.0,0,0,0,0,Netherlands
2018-05-12,0.0,0,0,0,0,Netherlands
2018-05-13,38.84,1,28,1,330,Netherlands
2018-05-14,0.0,0,0,0,0,Netherlands
2018-05-15,0.0,0,0,0,0,Netherlands
2018-05-16,0.0,0,0,0,0,Netherlands
2018-05-17,0.0,0,0,0,0,Netherlands
2018-05-18,0.0,0,0,0,0,Netherlands
2018-05-19,0.0,0,0,0,0,Netherlands
2018-05-20,0.0,0,0,0,0,Netherlands
2018-05-21,201.2,1,73,1,661,Netherlands
2018-05-22,112.64,1,50,1,470,Netherlands
2018-05-23,0.0,0,0,0,0,Netherlands
2018-05-24,0.0,0,0,0,0,Netherlands
2018-05-25,0.0,0,0,0,0,Netherlands
2018-05-26,0.0,0,0,0,0,Netherlands
2018-05-27,0.0,0,0,0,0,Netherlands
2018-05-28,0.0,0,0,0,0,Netherlands
2018-05-29,0.0,0,0,0,0,Netherlands
2018-05-30,0.0,0,0,0,0,Netherlands
2018-05-31,216.43,2,69,1,540,Netherlands
2018-06-01,0.0,0,0,0,0,Netherlands
2018-06-02,0.0,0,0,0,0,Netherlands
2018-06-03,0.0,0,0,0,0,Netherlands
2018-06-04,0.0,0,0,0,0,Netherlands
2018-06-05,0.0,0,0,0,0,Netherlands
2018-06-06,0.0,0,0,0,0,Netherlands
2018-06-07,0.0,0,0,0,0,Netherlands
2018-06-08,0.0,0,0,0,0,Netherlands
2018-06-09,0.0,0,0,0,0,Netherlands
2018-06-10,0.0,0,0,0,0,Netherlands
2018-06-11,0.0,0,0,0,0,Netherlands
2018-06-12,0.0,0,0,0,0,Netherlands
2018-06-13,0.0,0,0,0,0,Netherlands
2018-06-14,0.0,0,0,0,0,Netherlands
2018-06-15,125.47,2,47,2,489,Netherlands
2018-06-16,0.0,0,0,0,0,Netherlands
2018-06-17,0.0,0,0,0,0,Netherlands
2018-06-18,0.0,0,0,0,0,Netherlands
2018-06-19,40.8,2,8,2,54,Netherlands
2018-06-20,0.0,0,0,0,0,Netherlands
2018-06-21,0.0,0,0,0,0,Netherlands
2018-06-22,0.0,0,0,0,0,Netherlands
2018-06-23,0.0,0,0,0,0,Netherlands
2018-06-24,0.0,0,0,0,0,Netherlands
2018-06-25,169.66,3,75,1,851,Netherlands
2018-06-26,33.85,1,10,1,75,Netherlands
2018-06-27,0.0,0,0,0,0,Netherlands
2018-06-28,32.9,1,8,1,56,Netherlands
2018-06-29,0.0,0,0,0,0,Netherlands
2018-06-30,0.0,0,0,0,0,Netherlands
2018-07-01,0.0,0,0,0,0,Netherlands
2018-07-02,0.0,0,0,0,0,Netherlands
2018-07-03,0.0,0,0,0,0,Netherlands
2018-07-04,88.96,1,31,1,285,Netherlands
2018-07-05,0.0,0,0,0,0,Netherlands
2018-07-06,0.0,0,0,0,0,Netherlands
2018-07-07,0.0,0,0,0,0,Netherlands
2018-07-08,0.0,0,0,0,0,Netherlands
2018-07-09,0.0,0,0,0,0,Netherlands
2018-07-10,0.0,0,0,0,0,Netherlands
2018-07-11,0.0,0,0,0,0,Netherlands
2018-07-12,47.7,2,7,2,65,Netherlands
2018-07-13,0.0,0,0,0,0,Netherlands
2018-07-14,0.0,0,0,0,0,Netherlands
2018-07-15,0.0,0,0,0,0,Netherlands
2018-07-16,135.7,1,48,1,545,Netherlands
2018-07-17,0.0,0,0,0,0,Netherlands
2018-07-18,0.0,0,0,0,0,Netherlands
2018-07-19,43.4,1,11,1,21,Netherlands
2018-07-20,0.0,0,0,0,0,Netherlands
2018-07-21,0.0,0,0,0,0,Netherlands
2018-07-22,19.6,1,3,1,17,Netherlands
2018-07-23,40.25,1,24,1,296,Netherlands
2018-07-24,101.92,1,42,1,100,Netherlands
2018-07-25,20.0,1,1,1,1,Netherlands
2018-07-26,0.0,0,0,0,0,Netherlands
2018-07-27,0.0,0,0,0,0,Netherlands
2018-07-28,0.0,0,0,0,0,Netherlands
2018-07-29,0.0,0,0,0,0,Netherlands
2018-07-30,0.0,0,0,0,0,Netherlands
2018-07-31,0.0,0,0,0,0,Netherlands
2018-08-01,41.19,1,20,1,257,Netherlands
2018-08-02,0.0,0,0,0,0,Netherlands
2018-08-03,0.0,0,0,0,0,Netherlands
2018-08-04,0.0,0,0,0,0,Netherlands
2018-08-05,0.0,0,0,0,0,Netherlands
2018-08-06,0.0,0,0,0,0,Netherlands
2018-08-07,454.61,3,91,1,1145,Netherlands
2018-08-08,0.0,0,0,0,0,Netherlands
2018-08-09,0.0,0,0,0,0,Netherlands
2018-08-10,0.0,0,0,0,0,Netherlands
2018-08-11,0.0,0,0,0,0,Netherlands
2018-08-12,63.85,1,15,1,116,Netherlands
2018-08-13,0.0,0,0,0,0,Netherlands
2018-08-14,184.75,1,68,1,706,Netherlands
2018-08-15,0.0,0,0,0,0,Netherlands
2018-08-16,0.0,0,0,0,0,Netherlands
2018-08-17,16.65,1,2,1,3,Netherlands
2018-08-18,0.0,0,0,0,0,Netherlands
2018-08-19,0.0,0,0,0,0,Netherlands
2018-08-20,0.0,0,0,0,0,Netherlands
2018-08-21,24.19,1,13,1,196,Netherlands
2018-08-22,0.0,0,0,0,0,Netherlands
2018-08-23,64.61,1,28,1,326,Netherlands
2018-08-24,0.0,0,0,0,0,Netherlands
2018-08-25,0.0,0,0,0,0,Netherlands
2018-08-26,0.0,0,0,0,0,Netherlands
2018-08-27,0.0,0,0,0,0,Netherlands
2018-08-28,42.44,2,26,2,123,Netherlands
2018-08-29,179.2,3,59,3,615,Netherlands
2018-08-30,63.02,2,25,2,254,Netherlands
2018-08-31,0.0,0,0,0,0,Netherlands
2018-09-01,0.0,0,0,0,0,Netherlands
2018-09-02,0.0,0,0,0,0,Netherlands
2018-09-03,0.0,0,0,0,0,Netherlands
2018-09-04,3.75,1,1,1,18,Netherlands
2018-09-05,25.0,1,1,1,1,Netherlands
2018-09-06,0.0,0,0,0,0,Netherlands
2018-09-07,72.56,2,22,2,184,Netherlands
2018-09-08,0.0,0,0,0,0,Netherlands
2018-09-09,0.0,0,0,0,0,Netherlands
2018-09-10,0.0,0,0,0,0,Netherlands
2018-09-11,43.06,1,13,1,125,Netherlands
2018-09-12,85.68,1,41,1,441,Netherlands
2018-09-13,0.0,0,0,0,0,Netherlands
2018-09-14,0.0,0,0,0,0,Netherlands
2018-09-15,0.0,0,0,0,0,Netherlands
2018-09-16,48.8,1,22,1,197,Netherlands
2018-09-17,0.0,0,0,0,0,Netherlands
2018-09-18,53.65,1,18,1,173,Netherlands
2018-09-19,0.0,0,0,0,0,Netherlands
2018-09-20,10.0,1,1,1,1,Netherlands
2018-09-21,260.91,2,114,1,1368,Netherlands
2018-09-22,0.0,0,0,0,0,Netherlands
2018-09-23,0.0,0,0,0,0,Netherlands
2018-09-24,84.87,2,38,1,47,Netherlands
2018-09-25,91.57,1,41,1,366,Netherlands
2018-09-26,0.0,0,0,0,0,Netherlands
2018-09-27,15.0,1,1,1,1,Netherlands
2018-09-28,20.02,2,20,1,199,Netherlands
2018-09-29,0.0,0,0,0,0,Netherlands
2018-09-30,0.0,0,0,0,0,Netherlands
2018-10-01,0.0,0,0,0,0,Netherlands
